,Price,Product,Producer,Quantity,Type of food,Supermarket,Date
5971,3.95,M-Classic  DeliciousOven croquettes,unknown,600g,Frozen Food,Migros,2023-05-24
5972,9.7,Don PolloChicken Crispy breaded,unknown,700g,Frozen Food,Migros,2023-05-24
5973,11.95,Don PolloChicken nuggetsPasty,unknown,750g,Frozen Food,Migros,2023-05-24
5974,5.95,M-ClassicTomato and mozzarella biscuits,unknown,460g,Frozen Food,Migros,2023-05-24
5975,6.95,Water iceWith sour fireflies,Trolli,8 x 67ml,Frozen Food,Migros,2023-05-24
5976,2.8,M-ClassicIce stracciatellaWith biscuits,unknown,6 x 54g,Frozen Food,Migros,2023-05-24
5977,3.95,Vegetable sticks,Alnatura,300g,Frozen Food,Migros,2023-05-24
5978,2.5,M-BudgetLasagneÀ la Bolognese,unknown,500g,Frozen Food,Migros,2023-05-24
5979,3.4,Migros BioSwiss leaf spinach,unknown,500g,Frozen Food,Migros,2023-05-24
5980,4.95,Farmer's BestEdamame,unknown,500g,Frozen Food,Migros,2023-05-24
5981,2.5,French beansFrom German organic cultivation,Alnatura,450g,Frozen Food,Migros,2023-05-24
5982,6.95,Cape hake back fillets,Pelican,400g,Frozen Food,Migros,2023-05-24
5983,3.5,Farmer's Best  IP-SUISSEPumpkin,unknown,500g,Frozen Food,Migros,2023-05-24
5984,4.5,StrawberriesUnsweetened,Alnatura,300g,Frozen Food,Migros,2023-05-24
5985,2.7,M-ClassicPizzaMargherita,unknown,275g,Frozen Food,Migros,2023-05-24
5986,5.5,  Fruit IceFruit ice creamMango,You,6 x 48ml,Frozen Food,Migros,2023-05-24
5987,5.5,  Fruit IceFruit ice creamRaspberry,You,6 x 48ml,Frozen Food,Migros,2023-05-24
5988,9.5,M-Budget  ASCPangasius fillets,unknown,900g,Frozen Food,Migros,2023-05-24
5989,7.95,M-ClassicButter croissants,unknown,660g,Frozen Food,Migros,2023-05-24
5990,3.5,French friesWith potatoes from German organic cultivation,Alnatura,600g,Frozen Food,Migros,2023-05-24
5991,11.2,M-BudgetChicken délicePrefried,unknown,1kg,Frozen Food,Migros,2023-05-24
5992,5.65,M-Budget  MSCPrawns CocktailCooked & peeled,unknown,400g,Frozen Food,Migros,2023-05-24
5993,5.4,M-ClassicHalf apricotsUnsweetened,unknown,750g,Frozen Food,Migros,2023-05-24
5994,3.3,M-Budget  MSCFilets gourmet à la bordelaise,unknown,2 portions400g,Frozen Food,Migros,2023-05-24
5995,6.5,J.Bank'sSpring rolls:With vegetables and sweet &sour sauce - ,unknown,6 pieces370g,Frozen Food,Migros,2023-05-24
5996,10.5,Crème d'orCream ice creamBourbon vanilla,unknown,1000ml,Frozen Food,Migros,2023-05-24
5997,4.5,"M-ClassicCherries, pittedUnsweetened",unknown,450g,Frozen Food,Migros,2023-05-24
5998,4.8,"Don PolloChicken Curry Bols breaded, prefried",unknown,250g,Frozen Food,Migros,2023-05-24
5999,5.95,M-ClassicBolognese pastry,unknown,480g,Frozen Food,Migros,2023-05-24
6000,5.5,M-ClassicHam Strudel,unknown,1 piece420g,Frozen Food,Migros,2023-05-24
6001,3.6,Farmer's BestBrussel sprouts,unknown,750g,Frozen Food,Migros,2023-05-24
6002,3.7,M-ClassicBlueberries wild,unknown,300g,Frozen Food,Migros,2023-05-24
6003,4.95,  PiccolinisMini PizzasHam-Cheese,Buitoni,270g,Frozen Food,Migros,2023-05-24
6004,3.4,"Calamari Roman gutters TypeMade in Spain with calamar from Argentina (Southwest Atlantic, wild caught)",Pelican,250g,Frozen Food,Migros,2023-05-24
6005,5.6,Farmer's Best  IP-SUISSE?Mixed vegetablesBrunoise,unknown,750g,Frozen Food,Migros,2023-05-24
6006,4.8,  RöstiFrench fries,Denny's,500g,Frozen Food,Migros,2023-05-24
6007,3.75,Migros BioSwiss chopped spinach,unknown,500g,Frozen Food,Migros,2023-05-24
6008,6.6,M-Classic  Happy HourHam croissant,unknown,504g,Frozen Food,Migros,2023-05-24
6009,4.5,Mixed berriesUnsweetened,Alnatura,300g,Frozen Food,Migros,2023-05-24
6010,7.0,J.Bank'sSpring rollsWith chicken and vegetables with sweet &sour sauce - ,unknown,6 pieces370g,Frozen Food,Migros,2023-05-24
6011,5.95,Cream ice creamGelato stracciatella,Gelato,6 x 70ml,Frozen Food,Migros,2023-05-24
6012,10.95,Don PolloChicken cordon bleuBreaded,unknown,750g,Frozen Food,Migros,2023-05-24
6013,12.95,Momos with beef,Tenz,8 pieces280g,Frozen Food,Migros,2023-05-24
6014,8.95,Migros BioBreaded Chicken Nuggets,unknown,300g,Frozen Food,Migros,2023-05-24
6015,4.95,V-LoveNuggetsVeggie - approx. ,unknown,16 pieces320g,Frozen Food,Migros,2023-05-24
6016,5.4,Iced bars,Mars,6 x 49.5ml,Frozen Food,Migros,2023-05-24
6017,3.3,M-ClassicHalf plumsUnsweetened,unknown,750g,Frozen Food,Migros,2023-05-24
6018,6.95,Ice cream pralineCrunchy & creamy,Choquello,8 x 82ml,Frozen Food,Migros,2023-05-24
6019,8.4,Water-MelonWater iceWatermelon,unknown,8 x 70 ml,Frozen Food,Migros,2023-05-24
6020,3.3,Migros BioSwiss creamed spinach,unknown,500g,Frozen Food,Migros,2023-05-24
6021,4.5,  MSCFish fingers CodfishBreaded - ,Pelican,10 pieces300g,Frozen Food,Migros,2023-05-24
6022,18.9,M-Classic  Happy HourHam croissant,unknown,36 pieces1512g,Frozen Food,Migros,2023-05-24
6023,4.95,M-BudgetBaguette Margherita,unknown,6 x 125g,Frozen Food,Migros,2023-05-24
6024,11.5,Migros BioShrimpsPeeled & cooked,unknown,400g,Frozen Food,Migros,2023-05-24
6025,4.5,La TrattoriaPizzaWith ham and cheese,unknown,660g,Frozen Food,Migros,2023-05-24
6026,5.95,Ice TeaWater ice ice teaLemon,unknown,12 x 48ml,Frozen Food,Migros,2023-05-24
6027,4.5,M-ClassicFrench fries allumettesExtra fine,unknown,750g,Frozen Food,Migros,2023-05-24
6028,9.95,M-BudgetDiced chickenWith spice brine,unknown,750g,Frozen Food,Migros,2023-05-24
6029,3.4,Farmer's Best  IP-SUISSESpinach choppedSeasoned,unknown,800g,Frozen Food,Migros,2023-05-24
6030,6.5,J.Bank's  MiniMini spring rollsWith vegetables and sweet &sour sauce - ,unknown,12 pieces310g,Frozen Food,Migros,2023-05-24
