,Unnamed: 0,Price,Product,Producer,Quantity,Type of food,Supermarket,Date
103,361,3.35,Crème d'orIce creamStracciatella,unknown,0.17,Frozen Food,Migros,2023-05-24
104,362,3.95,M-Classic  MaxiVanilla Bourbon ice creamWith milk chocolate coating,unknown,0.96,Frozen Food,Migros,2023-05-24
105,365,2.20,M-Classic  SlurpyWater iceWith orange and ziron flavor,unknown,0.6000000000000001,Frozen Food,Migros,2023-05-24
106,366,2.95,MegaStarMegaStar Artisan Coffee Cold Brew,unknown,0.095,Frozen Food,Migros,2023-05-24
107,367,2.95,SorbetRaspberry,Sélection,0.12,Frozen Food,Migros,2023-05-24
108,369,0.95,Ice TeaIce Tea Lemon Glace,unknown,0.048,Frozen Food,Migros,2023-05-24
109,370,6.95,Thunderstorm,unknown,0.536,Frozen Food,Migros,2023-05-24
110,372,2.95,  BioSorbetLemon & Lime,Sélection,0.12,Frozen Food,Migros,2023-05-24
111,373,2.70,Gasparini Banane & Chocolat,Gasparini,0.08,Frozen Food,Migros,2023-05-24
112,374,2.70,Gasparini Vanille & Himbeer,Gasparini,0.08,Frozen Food,Migros,2023-05-24
113,375,9.50,Gasparini Banane & Chocolat,Gasparini,0.32,Frozen Food,Migros,2023-05-24
114,376,9.50,Gasparini Vanille & Himbeer,Gasparini,0.32,Frozen Food,Migros,2023-05-24
115,378,2.95,M-ClassicIce blockVanilla,unknown,0.68,Frozen Food,Migros,2023-05-24
116,380,10.50,Crème d'orCream ice creamLes trois noix,unknown,1.0,Frozen Food,Migros,2023-05-24
117,381,9.95,Ben & Jerry'sCream ice creamChocolate Fudge Brownie,unknown,0.465,Frozen Food,Migros,2023-05-24
118,383,2.60,Snickers Ice Cream,Snickers,0.072,Frozen Food,Migros,2023-05-24
119,384,2.60,Mars Ice Cream,Mars,0.074,Frozen Food,Migros,2023-05-24
120,386,3.50, Ice Sandw. ,Oreo,0.135,Frozen Food,Migros,2023-05-24
121,389,10.50,Crème d'orCream ice creamFior di Latte & Framboise,unknown,1.0,Frozen Food,Migros,2023-05-24
